"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"hsa.mir.6806",-1.02952344955988,0.0314384981061942,-4.29276529600799,2.17354810486926e-05,7.49215445239024e-05,2.07779587579343
"hsa.mir.485",-1.20573690021111,1.69349232730051,-4.31346808076672,1.98711089418346e-05,6.90179738056086e-05,2.06665975432873
"hsa.mir.15a",0.858674032482707,7.45036572820764,4.34657209160295,1.7203672413893e-05,6.06796197544287e-05,2.04980490967319
"hsa.mir.455",1.34451342602252,7.14399473085132,4.3276879907332,1.86801573227472e-05,6.53805506296154e-05,1.99306593736641
"hsa.mir.3607",1.4136412744275,3.73615928149434,4.26587219694775,2.4407813759088e-05,8.35004154916169e-05,1.89809814320055
"hsa.mir.651",1.18414446932203,1.67441754871971,4.18192584277527,3.49163036973604e-05,0.000117680875424437,1.65797246549875
"hsa.mir.340",-0.865295013152228,4.0479097084217,-4.23274679439677,2.81317407029223e-05,9.55219553718629e-05,1.63722638697767
"hsa.mir.6511b.1",-1.07105061762915,0.0103666723652687,-4.17211408301894,3.63944484201592e-05,0.000121760838464503,1.59073427840996
"hsa.mir.708",1.47383419595943,6.57553389563141,4.14528918137065,4.07460261204479e-05,0.000135324393319736,1.27791159495415
"hsa.mir.339",0.991628880597662,5.59114472841926,4.13851000057102,4.19217566494772e-05,0.00013822028460516,1.26917371116786
"hsa.mir.212",-1.16025950502305,2.23896134886578,-4.12206174502102,4.49101352486994e-05,0.000147007996677397,1.26254032411546
"hsa.mir.655",-1.20508320779122,1.2044987676363,-4.06358976232048,5.72597979801903e-05,0.000184774525397068,1.09822291091635
"hsa.mir.149",1.48474002222204,6.8345948276735,4.09269491312488,5.07563114177171e-05,0.00016495801210758,1.06168998375184
"hsa.mir.188",1.03131645466688,1.7288611530636,4.03161038544807,6.53162598406625e-05,0.000207824463129381,1.0541620855835
"hsa.mir.494",-1.27346601825015,0.483782457324082,-4.0388905902899,6.33926785502704e-05,0.000203124427749106,1.03756827397663
"hsa.mir.331",0.806704879765953,4.53952166904463,4.01903451694377,6.8770297847938e-05,0.000217295038338971,0.83741745780315
"hsa.mir.6511b.2",-0.982029061088976,0.068303999522506,-3.93467860359447,9.68303818691882e-05,0.000301765916099182,0.674050270157022
"hsa.mir.656",-1.20362619760883,-0.312798023202838,-3.89503487438356,0.000113486824141438,0.000351268741390164,0.540650186294439
"hsa.mir.582",-1.1860018756733,8.44676592937923,-3.96578276301293,8.54123084870244e-05,0.000268017933528249,0.45419678332533
"hsa.mir.937",1.2711064639264,1.23355641049609,3.71969679560503,0.000225346522986462,0.000674748334140473,-0.0694589244179991
"hsa.mir.320a",-0.712174178293051,9.07854625848124,-3.81567530296983,0.000155307320182375,0.000477465072182301,-0.114195610643501
"hsa.mir.101.2",-0.623791882954035,11.9272432656664,-3.79260106984582,0.000169968548181637,0.000519031472635201,-0.268959683055764
"hsa.mir.664a",-0.824378065207402,4.89063049638023,-3.72557496237032,0.000220317230873932,0.000668295600317594,-0.326703354475477
"hsa.mir.519a.1",3.26889734140782,1.29956282733858,3.62887273134467,0.000318181369721106,0.000922117982312759,-0.347114468611598
"hsa.mir.148b",0.520804359715277,6.92198145329114,3.71962289717311,0.00022541043250407,0.000674748334140473,-0.373266441903608
"hsa.mir.147b",1.59076716890604,-0.17429126758558,3.61449680122205,0.000335820916647146,0.000967079221990199,-0.394303950710518
