"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"hsa.mir.1292",-1.71202603796629,-0.59193320963627,-4.73034159031361,2.97176740397836e-06,6.22656027500228e-06,3.9734194295909
"hsa.mir.18a",2.18889669829752,4.72926981664895,4.69936817325515,3.43616728932371e-06,7.13166795897374e-06,3.82815067534163
"hsa.mir.199a.2",1.85442659134628,10.7752526740363,4.72230448476722,3.08610694417569e-06,6.43548367505831e-06,3.65168985167773
"hsa.mir.615",-2.93390194812766,-0.349887801870876,-4.6226199422375,4.9072150279762e-06,1.01369700108429e-05,3.49267133750086
"hsa.mir.5001",-1.66847404051104,-0.37110515746699,-4.6128328988278,5.1335431308011e-06,1.05058557095464e-05,3.45372933220195
"hsa.mir.181b.1",-1.30091022344202,6.58245089894719,-4.61673472046111,5.04213565002586e-06,1.03670078785578e-05,3.21308992022314
"hsa.mir.33a",2.64100370174174,5.38582432107055,4.53610976255528,7.28992406857736e-06,1.48498453248798e-05,3.11001745199683
"hsa.mir.653",2.9341159801126,2.0577434433601,4.52025578744444,7.83301124648776e-06,1.58826034490996e-05,3.05153363283572
"hsa.mir.664b",-1.61860362720621,1.23567373092566,-4.46455292672728,1.00657135610877e-05,2.0316119114122e-05,2.80486878432523
"hsa.mir.664a",-1.33030162731813,3.85490011212712,-4.44318361224718,1.10745950751963e-05,2.21491901503927e-05,2.57612002330646
"hsa.mir.409",-1.06563361248854,4.94178200633724,-4.45299687713607,1.05998200423673e-05,2.1296442094254e-05,2.57057893401072
"hsa.mir.4746",-2.00264250897472,1.39516200347694,-4.35349658901672,1.64669767628101e-05,3.27849311114771e-05,2.31823028568625
"hsa.mir.7.3",2.20615256079984,1.66859270747635,4.3209491031022,1.89849063891803e-05,3.76277423929699e-05,2.21381450258142
"hsa.mir.576",1.58700104422994,3.36798311758055,4.31217326803208,1.97243978262614e-05,3.87443528730136e-05,2.17620704272536
"hsa.mir.1301",-1.34851256800387,2.51218614712288,-4.28756093501258,2.19480232387783e-05,4.29205787780553e-05,2.01638192473238
"hsa.mir.205",-3.59744379952056,-0.437973305299802,-4.27261855762203,2.34127105144413e-05,4.55822682582042e-05,1.99799456792769
"hsa.mir.365a",-1.38286314383878,4.54957566259319,-4.31496889446257,1.94858892675501e-05,3.8447494518933e-05,1.99495364476999
"hsa.mir.223",2.12051297338239,8.01126273025234,4.25023974515332,2.57820464695652e-05,4.99740107780119e-05,1.72938718977491
"hsa.mir.496",1.66206257885429,1.13583122880811,4.17626285577151,3.53508343480727e-05,6.82209083910174e-05,1.62767312913978
"hsa.mir.451a",2.15191528522542,7.66244219540113,4.17153054298737,3.60661855206431e-05,6.92974743628078e-05,1.43249374963143
"hsa.mir.4326",-2.57625884433201,2.08022697850301,-4.13741851457383,4.16458795804304e-05,7.96703783277798e-05,1.36056260104204
"hsa.mir.199a.1",1.48657687090384,9.92953303333777,4.12628529775285,4.36383285484483e-05,8.31206258065682e-05,1.14273406091956
"hsa.mir.130a",1.38748952385242,5.03983986774499,4.0573309474085,5.81503467699287e-05,0.000110285140425727,1.10869678504386
"hsa.mir.106a",3.00499588674759,4.56783469231644,4.0421569089168,6.19090241452857e-05,0.000116909745167063,1.09836618682226
"hsa.mir.767",-3.3771045848902,-0.265101481310507,-4.01881793492161,6.81437260857583e-05,0.000128133502041597,0.993467598178369
"hsa.mir.5000",1.45132708782375,0.754127371628281,3.99902692581504,7.38932228865362e-05,0.000138353268383302,0.934729957091525
"hsa.mir.5091",-1.66023495020261,-0.42538125917046,-3.97652648545087,8.09884002644846e-05,0.000150995322527005,0.849154670619579
"hsa.mir.2277",-1.56395432368653,-0.293682692150996,-3.90095262831165,0.000109846479231778,0.000203077524630177,0.563634313030182
"hsa.mir.4668",1.83338690020205,0.964328177128073,3.8885146727012,0.000115442814857082,0.000212530705176218,0.516628420922606
"hsa.mir.877",-1.78322422170158,0.839399205219062,-3.85659963029337,0.00013106243930378,0.00023928412155047,0.392674430724262
"hsa.mir.891a",-2.10872614534095,-0.168060076976701,-3.85240285824637,0.000133259154956005,0.000242289372647281,0.382261871788966
"hsa.mir.1275",-1.73011368376582,-0.738350461554947,-3.85047107434374,0.000134281963360417,0.000243144295796639,0.375789064313723
"hsa.mir.365b",-1.28060113168828,4.53501874002392,-3.90235542683924,0.000109231668921468,0.000202792971837325,0.372820244410184
"hsa.let.7e",-1.39204018796441,8.81358712820289,-3.86994588396303,0.000124301942271278,0.000227886894164009,0.116474629446739
"hsa.mir.133b",-2.61459654020577,1.03926592842096,-3.77369396662636,0.000181495557353319,0.000324626200144149,0.0458439201624339
"hsa.mir.330",-1.36885300706356,4.46467175650504,-3.7878363983664,0.000171762723382545,0.000308471829748243,-0.0530677791163603
"hsa.mir.196a.2",2.36276306809792,6.72347397101119,3.75235673182495,0.000197169337672028,0.000351232828241669,-0.0859768035693032
"hsa.mir.30c.1",-0.843772693935681,7.38223996686901,-3.80146897548368,0.000162848625750845,0.000293661456272016,-0.089814755064296
"hsa.mir.224",1.79324339651446,6.04350977401207,3.72880632654279,0.000215946639330145,0.000383131134295418,-0.161410477638185
"hsa.mir.33b",2.01029048906011,2.21529820723678,3.68399489588247,0.000256417111812899,0.000451294116790702,-0.228823182763882
"hsa.mir.301b",1.73783109710974,1.07065850199027,3.6114191793,0.000337421750921599,0.00058682043638539,-0.483081290301174
"hsa.mir.455",-1.51413725553038,7.65289715022224,-3.69688584884318,0.000244097645298331,0.000431337204543236,-0.493717727452951
"hsa.mir.4638",-1.47832426742089,-0.426810419788205,-3.58942683076484,0.000366363133847486,0.000627236493746668,-0.558840188108389
"hsa.mir.627",1.47450435294695,1.04076263229671,3.5655963630795,0.000400343303540661,0.000682756021542212,-0.641653689910338
"hsa.mir.1271",-1.52038526464089,1.00378695869846,-3.56063631068576,0.000407777674975426,0.00069274971810497,-0.662456966956368
"hsa.mir.338",1.85756862982117,8.41421719835661,3.61613945562694,0.000331496334627516,0.00058110911249445,-0.703307928769783
"hsa.mir.382",1.02676799016428,4.21109940571873,3.54475517458759,0.00043246059586175,0.000731856392996809,-0.740128402848882
"hsa.mir.146a",1.52130056922262,7.5257670919105,3.59111375492364,0.000364063260492591,0.000625733728971641,-0.764660161157964
"hsa.mir.376a.1",1.36980941177506,0.481526078961079,3.52258897903582,0.000469258486652595,0.000791087103935409,-0.788493677789944
"hsa.mir.500a",-1.08769424853338,8.25043078565815,-3.6121926984004,0.000336443980924232,0.00058682043638539,-0.798417953571278
"hsa.let.7i",-0.723250083333822,8.47454024845905,-3.60671360074409,0.00034342755741581,0.000594913878988017,-0.814854982654096
"hsa.mir.23a",0.83640209773967,11.7728554692037,3.60022263002743,0.000351876867951275,0.000607160085876711,-0.874573357121267
"hsa.mir.655",1.40627252042572,0.697783022726564,3.47986686910165,0.000548587411678729,0.000917788825622209,-0.933032083193436
"hsa.mir.3193",-1.36951759222862,-0.733851090528768,-3.46016036191092,0.000589256314008409,0.000982093856680681,-0.998776293542313
"hsa.mir.214",-1.18874623628492,4.30684589197331,-3.51279350521631,0.000486436235972399,0.000816915816136854,-1.00327045426656
"hsa.mir.639",-1.42230633676001,-0.445506180989184,-3.35405537944476,0.000861028595409209,0.00142425782699268,-1.34830815809394
"hsa.mir.25",0.746922792676513,12.871653550961,3.45109308858337,0.000608899497281615,0.00101100293888268,-1.40258899027686
"hsa.mir.218.1",1.5650080895235,2.79462305414437,3.26597245477044,0.00117092727529544,0.00192961798176028,-1.63245871683134
"hsa.mir.376b",1.31412192688335,0.608821448526906,3.25380411794516,0.00122107959266022,0.0019973049099275,-1.66942879053059
"hsa.mir.758",1.33573388473916,3.74129546858094,3.25415947973835,0.00121958716727887,0.0019973049099275,-1.67427908319716
"hsa.mir.3130.2",-1.65440964513029,1.4825090679247,-3.21967831612668,0.00137254480304748,0.00222848602708816,-1.7977073868668
"hsa.mir.107",0.856097202781913,5.85291735509646,3.24459831960623,0.00126033625426947,0.00205388130325396,-1.85252972787546
"hsa.mir.181d",1.82462929095506,3.78069135475243,3.17256833054621,0.00161030424083002,0.00260211908427218,-1.92581439366377
"hsa.mir.1245a",1.37539459421685,0.493915871274172,3.17073909442249,0.00162026121266592,0.00260211908427218,-1.92811990458512
"hsa.mir.4521",-1.37372653814411,-0.534217621344747,-3.12585117045275,0.00188313921037615,0.00299126805980327,-2.06500230538381
"hsa.mir.939",-1.0966436359739,0.532557097483528,-3.07663855723204,0.00221613004757895,0.0035075439601969,-2.21355200390156
"hsa.mir.3651",-1.65154730708326,0.834262975892651,-3.05916237333391,0.00234685392268595,0.00370113163434343,-2.26919831169064
"hsa.mir.494",1.20217768012713,0.507977435252839,3.05205447234163,0.00240201976558651,0.0037746024887788,-2.28668169633858
"hsa.mir.29a",0.778696140319485,12.9720073789146,3.17071174351031,0.00162041052066041,0.00260211908427218,-2.30777278604554
"hsa.mir.106b",-0.611908745745743,9.17336397187712,-3.1422798315791,0.00178267604697079,0.00285228167515326,-2.35198348170399
"hsa.mir.625",-1.24566912495397,8.63181256968897,-3.12585495278439,0.00188311549223712,0.00299126805980327,-2.40330006581934
"hsa.mir.4449",-1.58716042497514,0.425668079404118,-2.96572570056194,0.00317398114280426,0.00496993488552981,-2.53992762138736
"hsa.mir.204",-2.11579878985692,0.832198780071812,-2.95188958650337,0.00331695407107453,0.00517538933075458,-2.59391934402697
"hsa.mir.3652",-1.38986978409804,0.748443699722425,-2.88996261192671,0.00403176584844208,0.00624639779336097,-2.75627987971185
"hsa.mir.5586",1.18609416302558,0.306948979626768,2.88029492699357,0.00415523765692514,0.00641510375104232,-2.78221900102272
"hsa.mir.497",-0.94360086414199,3.40350510913943,-2.89702099327183,0.00394373951305032,0.00613160913689803,-2.83991876699212
"hsa.mir.147b",1.62681798419356,1.83341148454102,2.80125136374091,0.00530126311762226,0.00812737202701671,-3.00192203030204
"hsa.mir.3130.1",-1.38090854319412,1.52540918930857,-2.79825521906365,0.00534986159593273,0.00817339966045278,-3.02176000093059
"hsa.mir.584",1.3289972477858,7.96563054582518,2.82474149322848,0.00493389295688857,0.00759060454905935,-3.18769397732413
"hsa.mir.4664",-1.15707049724074,-0.501887777591417,-2.71501077522462,0.00687220614347948,0.0103498993292116,-3.23278261399083
"hsa.mir.1277",1.19052625709195,0.310242232756488,2.71403836606472,0.00689209205331593,0.0103498993292116,-3.23554707246202
"hsa.mir.1248",-1.20639185534888,1.57242983520557,-2.67580956880723,0.0077161669664046,0.0115088592041289,-3.34575654877375
"hsa.mir.483",-2.7308268424569,1.49210937412394,-2.68927253715748,0.00741635764263186,0.0110993107576803,-3.39146604810529
"hsa.mir.130b",-0.663509947154422,5.32082300819601,-2.73047367915677,0.00656286168569231,0.00992322729108116,-3.41000486765101
"hsa.mir.23b",-0.743169461683685,10.0407075818928,-2.7570059473762,0.00606121965122801,0.0092281544862987,-3.48553117965385
"hsa.mir.196b",1.63522656018595,11.098330628568,2.74418725063026,0.00629908611448495,0.00955723410473578,-3.49285031604653
"hsa.mir.940",-1.10970839360765,1.4381288099099,-2.57014480672038,0.0104737328713549,0.0155166412908962,-3.61230272229832
"hsa.mir.579",-1.02138965326302,-0.569884721836503,-2.51519540052333,0.0122304243480717,0.0179979488734165,-3.74325703872159
"hsa.mir.6718",-1.10983728168386,-0.568876870373032,-2.50182501152911,0.0126956294254977,0.0185731785466359,-3.77603685642143
"hsa.mir.3200",-1.20044644954211,1.66154712908053,-2.50153921450356,0.0127057425966759,0.0185731785466359,-3.78974251109852
"hsa.mir.151b",-0.945745520376764,-0.0437432760370028,-2.49618265330297,0.0128966170800076,0.0187897732291501,-3.78980166925186
"hsa.mir.153.1",1.25133151750135,0.365827831724659,2.49040479503351,0.0131053532057571,0.0190308759423536,-3.80410660902707
"hsa.mir.196a.1",1.44557000872206,6.73303237471056,2.55570494945349,0.0109120905282421,0.0161118115182099,-3.82311969116291
"hsa.mir.363",-1.45136437489201,1.29093354381437,-2.47236718353833,0.0137764096064509,0.0199395402198632,-3.85712534179969
"hsa.mir.200a",0.723322019564339,11.1712638821251,2.59295207448477,0.00981332519976881,0.0145873752969536,-3.91016547894396
"hsa.mir.549a",1.154336397671,0.280635998212916,2.42743060075277,0.0155822753563216,0.0224793480550214,-3.95560012378962
"hsa.mir.31",2.24846374109888,2.58746763622713,2.41668451651604,0.0160439265433827,0.0230696982976745,-3.98271031860258
"hsa.mir.3934",-0.957271393874199,1.23592483042167,-2.40680328625922,0.0164790257097997,0.0236181475971071,-4.00626464563367
"hsa.mir.383",-1.25687033000748,-0.752185287210273,-2.39321899734393,0.0170941411902271,0.0244202017003244,-4.03617205808572
"hsa.mir.556",1.0407488848431,0.165782006386587,2.36296989979596,0.0185369413964974,0.0263104974659964,-4.1067462756459
"hsa.mir.1269b",-2.2514841797554,-0.452334755926828,-2.35790260572599,0.0187888185832314,0.0265822513717743,-4.11866859073792
"hsa.mir.412",1.42638166752329,1.90016025460826,2.35651916618931,0.0188581042323424,0.0265947623789444,-4.1226704349167
"hsa.mir.935",-1.72746986699238,1.81896907566742,-2.37493538750876,0.0179539106767275,0.0255654391513272,-4.12599941566887
"hsa.mir.1291",-1.0833030168254,-0.0747972502558272,-2.34044588403575,0.0196796689725386,0.0276647103767316,-4.1584387683428
"hsa.mir.105.2",-2.03503203501672,-0.328338438031294,-2.33442023043915,0.0199956493813071,0.0280193812986469,-4.17249915860069
"hsa.mir.543",-0.823233688166642,0.380784721130683,-2.29696218001179,0.0220613668095806,0.0307889442824015,-4.25732001593409
"hsa.mir.508",1.72664433085825,2.41313280826388,2.29608212578071,0.0221120599846338,0.0307889442824015,-4.26085270834731
"hsa.mir.320b.1",-0.898094459141605,0.908792631948587,-2.14171712257892,0.032731590267945,0.0448657312083981,-4.59602885170113
"hsa.mir.378c",-0.678708178706647,3.51360256301669,-2.15813371312143,0.0314251077997689,0.0434812812323846,-4.65592228931174
"hsa.mir.105.1",-1.79560237515501,-0.307433010312507,-2.05847734230897,0.0400970552863672,0.0546213756222959,-4.76688031641571
"hsa.mir.200b",0.599174940302474,10.9216836585068,2.21056721958246,0.0275485122290467,0.0382376825892131,-4.81180841854063
"hsa.mir.629",-0.597690043068613,6.80089484509142,-2.14774745501038,0.0322463545616889,0.0443982053916087,-4.86618322406259
"hsa.mir.491",-0.694692632110491,1.28963624707416,-2.00223105100613,0.04583608812703,0.0620550116181329,-4.88054242969327
"hsa.mir.550a.3",-0.736963886820973,0.505505317215584,-1.99748042113729,0.046351124603396,0.0625598000782032,-4.88850474043191
"hsa.mir.381",0.644450716134659,5.1884766682011,2.05248826415395,0.0406775320921139,0.0552410929645991,-4.90723753025739
"hsa.mir.146b",-0.638850674490133,8.91782823031435,-2.14720681360166,0.03228960392117,0.0443982053916087,-4.93035492843827
"hsa.mir.3065",1.10316617798702,3.12926332154162,1.97535407084629,0.0488147828785196,0.0656834998977022,-4.93504859326051
"hsa.mir.377",-0.709542654390067,1.69099426582465,-1.94495603065572,0.0523785222944353,0.0702638713705839,-4.99416674844082
"hsa.mir.3682",0.710570088050488,-0.15871750506905,1.91754975720703,0.0557761708460402,0.074594271040297,-5.04233303228453
"hsa.mir.532",-0.591194940322282,10.2396037667667,-2.09671454521996,0.0365547428923491,0.0499505803497938,-5.06427120928372
"hsa.mir.6837",-0.643670652909263,-0.144919960847655,-1.87708183167124,0.0611283890847085,0.0815045187796113,-5.11782913472745
"hsa.mir.4791",0.902452028169424,0.034652705046238,1.86419337252878,0.062920087945152,0.0836399960600208,-5.14160950510611
"hsa.mir.3610",-0.735954909620992,0.155952832871614,-1.85681492586496,0.0639652675688591,0.0847732461755964,-5.15502724229252
"hsa.mir.4444.2",0.73525457874858,-0.132669890885191,1.83799004561707,0.0666971728111918,0.0878645390327078,-5.18930909402313
"hsa.mir.7705",0.760445970684924,-0.110636636042696,1.80544024279255,0.0716479573086061,0.0941047797486169,-5.24767352158768
"hsa.mir.128.2",0.533647996236848,5.51099823878384,1.84484255146209,0.0656917700195732,0.0867999363621988,-5.3409116367234
"hsa.mir.6806",-0.607016099065792,-0.331229279237872,-1.62449633334718,0.1049428154153,0.136611949061337,-5.55330523633232
"hsa.mir.3937",-1.03800972915924,-0.618367256679864,-1.6092517215838,0.108235249983658,0.140069147037675,-5.57757508900637
"hsa.mir.4786",-0.622364543044112,-0.308339977639778,-1.57039965004799,0.116997617508312,0.150964667752661,-5.63850053229002
"hsa.mir.27b",0.461302773351513,10.204223534972,1.78130545019696,0.0755106501238232,0.0988829942097685,-5.6455834012652
"hsa.mir.1269a",-2.08158732189765,2.87209721474738,-1.64838442587488,0.0999445597180614,0.130491413281742,-5.66552647896396
"hsa.mir.511",0.68137821911219,2.76716531662548,1.53090592008686,0.126467923287417,0.162707269726501,-5.70192765278948
"hsa.mir.675",-1.29572188965787,3.51550721053177,-1.6168597485831,0.106582007258254,0.138336528594784,-5.70844401482325
"hsa.mir.3913.1",0.537770585184618,-0.121839490269425,1.49132816266639,0.136548706219195,0.174149074598394,-5.75791222963401
"hsa.mir.323b",-0.797314456571103,2.14122557728607,-1.49895951903911,0.134557990905856,0.172109058135397,-5.76069008594094
"hsa.mir.643",0.545473309640189,-0.320297775592586,1.44767200963849,0.148377980730164,0.188144989974847,-5.82118656971583
"hsa.mir.654",0.540961304390708,4.48426975354209,1.47237914651993,0.141590322157798,0.180057057079281,-5.86879440195943
"hsa.mir.216a",0.660513471209468,0.012417833977602,1.38332788548687,0.16722351760344,0.208606888594522,-5.91112895956037
"hsa.mir.320b.2",-0.595724513257787,1.62790698844637,-1.38288367666162,0.167359617440605,0.208606888594522,-5.91436551693337
"hsa.mir.570",0.561650653348441,-0.30457707563448,1.36967398197109,0.171445151451898,0.213095668471286,-5.92963840650641
"hsa.mir.99a",-0.785920992442086,6.35829880889759,-1.51192621914665,0.131227204741599,0.168338105207882,-6.00909306184712
"hsa.mir.3131",-0.843887864476526,0.987732488593423,-1.27865903060027,0.201650520205385,0.249733514183227,-6.04947091246215
"hsa.mir.551b",-0.628194550842384,-0.519285486071181,-1.27750477442599,0.202057116020974,0.249733514183227,-6.05009511960877
"hsa.mir.3662",0.543243947345521,-0.322191793641415,1.19048120355194,0.234460488509445,0.287361044412691,-6.1562110663528
"hsa.mir.155",0.549689733730543,8.08655918396953,1.41718399024903,0.157094146230764,0.198055657139072,-6.16041499579008
"hsa.mir.380",0.47013609605675,-0.395959392859819,1.17327816771722,0.241280738327799,0.294898680178421,-6.17629884383324
"hsa.mir.1262",-0.463828825627089,0.0897491095852403,-1.16241447191078,0.245659244432314,0.299418469668195,-6.1888613173908
"hsa.mir.345",-0.4744725058185,4.06347264833367,-1.25824780563635,0.208929183452789,0.256784471282758,-6.19435678833591
"hsa.mir.376a.2",0.436033181318243,-0.429701241434724,1.15222901192074,0.24981489277635,0.303345799831033,-6.20048717816231
"hsa.mir.103a.1",0.42858272570457,12.5089071445056,1.44538528316211,0.149018596800327,0.188414317793517,-6.22721961291733
"hsa.mir.624",0.37600412181451,0.249296245369115,1.12730184661526,0.260192208909601,0.313656361425273,-6.22868243712968
"hsa.mir.616",-0.607496109744559,1.86112568728965,-1.12796610394576,0.259911849907289,0.313656361425273,-6.23188570553608
"hsa.mir.5703",-0.464105140043063,-0.454995499968267,-1.12397412850313,0.261599878708155,0.314491657463355,-6.23227184072292
"hsa.mir.503",0.538379606919108,2.86204120892914,1.08668805354124,0.277733768933276,0.332072984594134,-6.27738067876984
"hsa.mir.194.2",0.397280333576777,13.1394793634684,1.40181597375568,0.161632717688189,0.203195416522294,-6.29457893687953
"hsa.mir.103a.2",0.40985872106643,12.5306907015201,1.39393920138869,0.163997096498561,0.205580405867142,-6.3001586031551
"hsa.mir.6854",0.415311631614711,-0.223953012883539,1.05619048193603,0.291425811182061,0.347499612249613,-6.30535124218919
"hsa.mir.499a",0.546495760967248,-0.319589227438769,1.02121164121927,0.307681487618915,0.362963913945371,-6.34127318917629
"hsa.mir.4772",-0.489888188340879,2.82008328741614,-1.05342942441049,0.292687498250644,0.348060808730496,-6.34247732770975
"hsa.mir.550a.2",-0.37677190941692,1.84530415113004,-1.0211843339325,0.307694408867326,0.362963913945371,-6.34414927600666
"hsa.mir.5683",0.615734663304145,-0.253833146453177,0.984767123780073,0.325247027021881,0.38162317837234,-6.37743616890656
"hsa.mir.154",0.358106166862128,2.47206021416894,0.954310214186287,0.340419021385346,0.398362684599873,-6.40950991182906
"hsa.mir.659",-0.349891933439698,0.260183261790652,-0.949893599900023,0.342656322309459,0.398893034013447,-6.4108476776396
"hsa.mir.6761",-0.39246513088585,0.78855977571765,-0.949836361111802,0.342685379220643,0.398893034013447,-6.41099512237537
"hsa.mir.299",-0.338414209417741,1.7573928859136,-0.94561091855517,0.34483476180508,0.399825464209159,-6.41707007442317
"hsa.mir.100",-0.548110452525903,10.3411638512539,-1.27318906309183,0.203582670485337,0.250914215724224,-6.44042505826049
"hsa.mir.676",-0.456852973652873,-0.603944469239345,-0.913617667675158,0.361387955103285,0.416713484767441,-6.44422475884636
"hsa.mir.3913.2",0.317970810024752,-0.0750498946516827,0.91154553324854,0.362477034451093,0.416713484767441,-6.4461463979499
"hsa.mir.1247",-0.870855741551604,7.25297357053268,-1.15114443184229,0.250260284860603,0.303345799831033,-6.51753878045457
"hsa.mir.128.1",-0.267595000433294,6.1287830712319,-1.09520835090531,0.273988369277665,0.328487418207555,-6.51873368767957
"hsa.mir.548f.1",0.437091653812915,-0.427494417557639,0.816840661481146,0.414434873806255,0.472412809520084,-6.52710517500151
"hsa.mir.545",0.322612249267037,-0.539881898552986,0.806140902730184,0.420570820135298,0.478168374314034,-6.53569277833935
"hsa.mir.4999",0.330826177802284,-0.334093131964753,0.796335885765227,0.426240376281047,0.481094839951282,-6.54348403551596
"hsa.mir.559",0.322465979065888,-0.539263923390843,0.796017932922237,0.426424971775,0.481094839951282,-6.54372025094944
"hsa.mir.550a.1",-0.265134800935879,1.8689101981573,-0.778891659654747,0.436436975646504,0.49038315262398,-6.55952855442131
"hsa.mir.4661",-0.352047367424953,1.93111179195059,-0.742434386282166,0.458196456377687,0.511691474127366,-6.58779346955643
"hsa.mir.18b",-0.294143712818847,-0.575966713786795,-0.737944778519092,0.460917661528616,0.513427268538206,-6.58781432154875
"hsa.mir.769",0.208651605075664,4.85944994734904,0.88390276140853,0.377202306343494,0.43108835010685,-6.60820898397649
"hsa.mir.656",0.272738424066176,-0.589232916302764,0.705328602028959,0.480956476626906,0.534396085141006,-6.61111964529152
"hsa.mir.148b",-0.271944884541009,7.19134020518222,-1.03940076364608,0.299154787230891,0.354792739573024,-6.61713119005884
"hsa.mir.9.1",0.543656142925789,6.0100439180892,0.944691065961102,0.345303809998819,0.399825464209159,-6.61988406139859
"hsa.mir.4636",-0.347649871331946,0.091520861686019,-0.67070845281407,0.502736953313873,0.557189570423436,-6.63477223294775
"hsa.mir.6755",-0.2515712874824,-0.526154101220638,-0.661366150438835,0.508702818892012,0.562385025910766,-6.64087184168883
"hsa.mir.514a.3",0.391890220182796,-0.471750676213618,0.648769716837942,0.516805280876786,0.569910585428034,-6.64904764928713
"hsa.mir.9.3",0.517982201777565,6.00987602736478,0.9071106956633,0.364814831941438,0.418016994932897,-6.65586675826643
"hsa.mir.514a.1",0.375848504464389,-0.487479016827404,0.633960463953721,0.526416184168725,0.579057802585597,-6.65845357507932
"hsa.mir.212",0.272517376362156,2.39383934145059,0.624829668261496,0.532387201613025,0.584165508004317,-6.66721768721563
"hsa.mir.134",0.324451360378594,8.36627766120596,1.00988663833258,0.313071161282318,0.368319013273316,-6.66761214118455
"hsa.mir.4444.1",0.240731717385181,-0.620009814924915,0.613274844992619,0.539992390397377,0.589925047835902,-6.67122325923638
"hsa.mir.4684",-0.259652459557449,-0.68606953509029,-0.604818243359241,0.545592739393738,0.591942135454278,-6.67632180969702
"hsa.mir.580",0.225075579965698,-0.635791841133441,0.603902145420086,0.546201152260084,0.591942135454278,-6.67687239682495
"hsa.mir.20b",-0.407233293528856,2.10235201703903,-0.612782404178586,0.540317714267883,0.589925047835902,-6.67734138107482
"hsa.mir.7974",0.290185525230101,-0.215726812910327,0.582811304824305,0.560300885139362,0.604246052601273,-6.68929971814608
"hsa.mir.500b",-0.238187950020108,2.67274172463484,-0.606186044866332,0.544684962482194,0.591942135454278,-6.69392423672307
"hsa.mir.514a.2",0.347903822928004,-0.514817170211162,0.568371277043765,0.570055351490407,0.613262480820975,-6.69750737604777
"hsa.mir.4473",0.269176726729752,0.310984473826352,0.546016425637472,0.58531468436916,0.626614260638517,-6.70998187008439
"hsa.mir.509.3",-0.327308469328672,0.58556304526004,-0.53397139947378,0.593614718888163,0.633957466773766,-6.71640343050196
"hsa.mir.3607",0.570517269170073,5.86767334101915,0.797855079116776,0.425359016215112,0.481094839951282,-6.72700488176343
"hsa.mir.410",-0.263679437148869,3.11023950764942,-0.587645140432003,0.557053775164238,0.602220297474852,-6.73169795239997
"hsa.mir.509.2",-0.277356118752555,0.465855380190505,-0.446843399666103,0.655194729471182,0.696342224558745,-6.75873353724175
"hsa.mir.502",-0.150329567583273,3.41259937147284,-0.548575309819525,0.583558387375853,0.626257781574086,-6.76221199924044
"hsa.mir.9.2",0.440504495171212,6.0217346158163,0.773097947014535,0.43985449302975,0.492457956572748,-6.7730981465469
"hsa.mir.5580",-0.191247455805649,-0.73348640347133,-0.4061256935744,0.684835778361164,0.724832704737218,-6.77582081246951
"hsa.mir.3117",0.138715024001013,-0.720275237608811,0.372623358250786,0.709597384974142,0.746944615762254,-6.78874826790652
"hsa.mir.4461",-0.154251352036614,-0.201357029914925,-0.3102342939057,0.756520823417099,0.792545624532199,-6.80989395571204
"hsa.mir.181c",-0.234003823293404,6.11849241590735,-0.778127565363873,0.436886808701364,0.49038315262398,-6.8114595311211
"hsa.mir.4652",0.142637126515865,-0.241424757042557,0.235888477387222,0.813622348163788,0.848326618938547,-6.83001041956042
"hsa.mir.5699",-0.0850204206544369,-0.568549239841777,-0.222832715475214,0.823762872790822,0.85484826421689,-6.83295302106903
"hsa.mir.4724",0.102965883348291,-0.150696078603414,0.218377148151849,0.827230409257215,0.856426776642764,-6.83396406520725
"hsa.mir.487b",0.0812726591123334,1.94975548774474,0.224605892745074,0.822383856571686,0.85484826421689,-6.83441666997101
"hsa.mir.34b",0.0741875516295202,-0.599709504501057,0.184843372782625,0.853431918168235,0.878921916188602,-6.84062707712517
"hsa.mir.581",-0.0722288565072728,-0.672829642062897,-0.177411623844712,0.85926179396362,0.881294147654994,-6.8419581797596
"hsa.mir.1304",0.129906906903502,0.632327316299976,0.174014168881299,0.861929531962177,0.881974404798507,-6.84277766707705
"hsa.mir.3664",0.0693288126395297,-0.595021132736899,0.160344969064561,0.872678484893104,0.89090146949644,-6.84481842523842
"hsa.mir.374c",0.101966476496927,-0.75673335377529,0.146257095137677,0.883781377571819,0.895999553298618,-6.84695337196026
"hsa.mir.34c",-0.0697800520133853,1.33435652129067,-0.14793936257045,0.882454305085271,0.895999553298618,-6.84734496939505
"hsa.mir.942",-0.121000359289512,3.36639129645023,-0.328744722102221,0.742495619674018,0.779709003953623,-6.85159091793658
"hsa.mir.3136",-0.0401826023333099,-0.517006535333189,-0.0947019125694545,0.924592109756428,0.933074606176212,-6.85311991898846
"hsa.mir.30a",0.244100120964664,12.3469164941989,0.911064509807239,0.362730146968023,0.416713484767441,-6.85322163258722
"hsa.mir.3170",0.0253520181892965,0.879182868895841,0.0532001225893169,0.957595146644169,0.964169026369415,-6.8564554636664
"hsa.mir.548v",-0.0237807677486823,-0.0651643025164817,-0.0458759645996424,0.963428669519307,0.965623267855342,-6.85656885028557
"hsa.mir.509.1",0.0289637512080108,0.465549670018036,0.0476980101866015,0.961977256494935,0.965623267855342,-6.85661298194401
